65166,65182,0.00
80107,97978,0.00
80060,108677,0.00
80099,108871,0.00
80166,109152,0.00
80210,109316,0.00
80217,109403,0.00
80229,109453,0.00
80233,109496,0.00
80244,109520,0.00
80244,109563,0.00
80214,109485,0.00
80049,108957,0.00
79977,108737,0.00
79996,108882,0.00
80069,109174,0.00
80123,109373,0.00
80140,109466,0.00
80152,109513,0.00
80162,109548,0.00
80166,109578,0.00
80171,109627,0.00
80165,109624,0.00
80063,109275,0.00
79945,108920,0.00
79960,108971,0.00
80012,109204,0.00
80056,109415,0.00
80084,109524,0.00
80091,109564,0.00
80083,109593,0.00
80086,109627,0.00
80083,109655,0.00
80085,109662,0.00
79981,109320,0.00
79825,108775,0.00
79784,108705,0.00
79856,108994,0.00
79945,109321,0.00
79990,109487,0.00
80003,109558,0.00
80017,109603,0.00
80024,109648,0.00
80019,109680,0.00
80023,109709,0.00
79956,109494,0.00
79773,108862,0.00
79695,108662,0.00
79774,108946,0.00
79867,109297,0.00
79935,109503,0.00
79953,109610,0.00
79965,109651,0.00
79973,109693,0.00
79973,109720,0.00
79979,109769,0.00
79975,109752,0.00
79843,109322,0.00
79729,108992,0.00
79764,109104,0.00
79833,109387,0.00
79888,109604,0.00
79913,109698,0.00
79922,109747,0.00
79925,109780,0.00
79922,109806,0.00
79924,109827,0.00
79930,109858,0.00
79862,109624,0.00
79712,109101,0.00
79677,109041,0.00
79739,109283,0.00
79810,109551,0.00
79852,109711,0.00
79875,109778,0.00
79881,109817,0.00
79891,109857,0.00
79895,109885,0.00
79897,109912,0.00
79882,109867,0.00
79729,109337,0.00
79650,109070,0.00
79683,109220,0.00
79757,109510,0.00
79810,109715,0.00
79836,109799,0.00
79843,109850,0.00
79858,109880,0.00
79855,109914,0.00
79864,109938,0.00
79866,109967,0.00
79788,109692,0.00
79641,109195,0.00
79623,109176,0.00
79691,109426,0.00
79749,109679,0.00
79784,109810,0.00
79799,109870,0.00
79812,109911,0.00
79815,109943,0.00
79825,109973,-999.00
79830,110004,-999.00
79821,109984,-999.00
79695,109564,-999.00
79615,109282,-999.00
79649,109412,-999.00
79707,109676,-999.00
79759,109862,-999.00
79775,109943,-999.00
79784,109971,-999.00
79785,110001,-999.00
79787,110018,-999.00
79788,110032,-999.00
79793,110043,-999.00
79714,109821,-999.00
79557,109284,-999.00
79533,109198,-999.00
79584,109428,-999.00
79653,109705,-999.00
79701,109860,-999.00
79715,109920,-999.00
79717,109963,-999.00
79724,109997,-999.00
79725,110029,-999.00
79742,110062,-999.00
79727,110010,-999.00
79564,109437,-999.00
79454,109075,-999.00
79475,109194,-999.00
79558,109512,-999.00
79617,109755,-999.00
79653,109871,-999.00
79673,109924,-999.00
79676,109969,-999.00
79681,110002,-999.00
79696,110037,-999.00
79708,110062,-999.00
79631,109823,-999.00
79453,109206,-999.00
79414,109067,-999.00
79482,109322,-999.00
79558,109652,-999.00
79618,109846,-999.00
79641,109934,-999.00
79651,109987,-999.00
79655,110015,-999.00
79668,110057,-999.00
79680,110092,-999.00
79675,110099,-999.00
79584,109762,-999.00
79450,109327,-999.00
79454,109374,-999.00
79535,109658,-999.00
79592,109900,-999.00
79622,110003,-999.00
79636,110047,-999.00
79639,110071,-999.00
79644,110101,-999.00
79637,110126,-999.00
79651,110151,-999.00
79619,110071,-999.00
79461,109515,-999.00
79396,109311,-999.00
79437,109476,-999.00
79504,109775,-999.00
79559,109960,-999.00
79579,110050,-999.00
79594,110082,-999.00
79595,110106,-999.00
79605,110140,-999.00
79608,110163,-999.00
79609,110178,-999.00
79527,109893,-999.00
79378,109361,-999.00
79349,109319,-999.00
79410,109561,-999.00
79492,109844,-999.00
79535,109994,-999.00
79547,110062,-999.00
79559,110108,-999.00
79576,110143,-999.00
79579,110174,-999.00
79583,110203,-999.00
79574,110186,-999.00
79449,109731,-999.00
79330,109341,-999.00
79353,109442,-999.00
79424,109725,-999.00
79482,109948,-999.00
79515,110064,-999.00
79526,110107,-999.00
79540,110147,-999.00
79540,110174,-999.00
79549,110203,-999.00
79563,110238,-999.00
79539,110194,-999.00
79399,109684,-999.00
79321,109435,-999.00
79349,109578,-999.00
79424,109851,-999.00
79468,110037,99.81
79486,110113,99.81
79497,110147,99.81
79505,110172,99.81
79508,110196,99.81
79508,110226,99.81
79513,110249,99.81
79451,110059,99.81
79275,109467,99.81
79234,109315,99.81
79289,109535,99.81
79366,109842,99.81
79420,110025,99.81
79434,110100,99.81
79451,110143,99.81
79466,110178,99.81
79465,110217,99.81
79481,110248,99.81
79477,110252,99.81
79381,109899,99.81
79196,109303,99.81
79171,109244,99.81
79245,109513,99.81
79332,109841,99.81
79381,110032,99.81
79414,110113,99.81
79424,110171,99.81
79445,110212,99.81
79440,110248,99.81
79449,110273,99.81
79451,110286,99.81
79360,109973,99.81
79216,109461,99.81
79208,109456,99.81
79284,109740,99.81
79356,110015,99.81
79395,110147,99.81
79417,110204,99.81
79420,110245,99.81
79433,110271,99.81
79440,110300,99.81
79441,110328,99.81
79450,110339,99.81
79380,110117,99.81
79240,109639,99.81
79236,109644,99.81
79295,109877,99.81
79353,110110,99.81
79379,110219,99.81
79386,110265,99.81
79392,110290,99.81
79400,110307,99.81
79403,110320,99.81
79402,110354,99.81
79405,110348,99.81
79291,109993,99.81
79157,109498,99.81
79146,109494,99.81
79206,109750,99.81
79284,110031,99.81
79321,110165,99.81
79337,110232,99.81
79351,110266,99.81
79356,110293,99.81
79359,110322,99.81
79367,110361,99.81
79356,110334,99.81
79215,109834,99.81
79069,109338,99.81
79075,109396,99.81
79155,109685,99.81
79231,109973,99.81
79273,110143,99.81
79297,110217,99.81
79304,110261,99.81
79319,110298,99.81
79326,110334,99.81
79332,110361,99.81
79325,110349,99.81
79180,109860,99.81
79042,109384,99.81
79070,109464,99.81
79145,109775,99.81
79227,110055,99.81
79266,110191,99.81
79291,110261,99.81
79292,110293,99.81
79304,110334,99.81
79314,110371,99.81
79315,110395,99.81
79326,110402,99.81
79230,110080,99.81
79110,109656,99.81
79113,109713,99.81
79174,109963,99.81
79238,110189,99.81
79267,110301,99.81
79280,110344,99.81
79285,110369,99.81
79294,110398,99.81
79299,110426,99.76
79301,110445,99.76
79296,110441,99.76
79180,110028,99.76
79049,109571,99.76
79052,109611,99.76
79124,109889,99.76
79189,110149,99.76
79228,110274,99.76
79243,110330,99.76
79256,110364,99.76
79261,110397,99.76
79271,110425,99.76
79267,110456,99.76
79262,110449,99.76
79140,110000,99.76
79011,109550,99.76
79033,109616,99.76
79105,109908,99.76
79180,110173,99.76
79221,110292,99.76
79234,110354,99.76
79244,110383,99.76
79245,110404,99.76
79249,110441,99.76
79263,110481,99.76
79268,110497,99.76
79197,110253,99.76
79053,109732,99.76
79028,109699,99.76
79095,109938,99.76
79170,110221,99.76
79214,110352,99.76
79229,110404,99.76
79242,110447,99.76
79253,110473,99.76
79261,110496,99.76
79260,110516,99.76
79264,110537,99.76
79215,110412,99.76
79060,109860,99.76
79012,109713,99.76
79067,109902,99.76
79143,110168,99.76
79183,110340,99.76
79198,110413,99.76
79218,110444,99.76
79220,110467,99.76
79223,110495,99.76
79235,110529,99.76
79236,110549,99.76
79214,110482,99.76
79042,109890,99.76
78961,109634,99.76
79007,109786,99.76
79071,110069,99.76
79130,110280,99.76
79160,110384,99.76
79174,110434,99.76
79183,110460,99.76
79188,110491,99.76
79193,110527,99.76
79201,110557,99.76
79200,110540,99.76
79068,110083,99.76
78941,109639,99.76
78949,109697,99.76
79023,109984,99.76
79096,110246,99.76
79131,110378,99.76
79149,110438,99.76
79164,110475,99.76
79179,110507,99.76
79188,110549,99.76
79198,110584,99.76
79200,110593,99.76
79153,110427,99.76
79004,109887,99.76
78978,109814,99.76
79042,110040,99.76
79107,110289,99.76
79143,110434,99.76
79158,110498,99.76
79166,110517,99.76
79169,110537,99.76
79173,110552,99.76
79176,110582,99.76
79177,110602,99.76
79146,110512,99.76
78982,109928,99.76
78920,109709,99.76
78953,109879,99.76
79032,110169,99.76
79094,110370,99.76
79121,110462,99.76
79128,110501,99.76
79135,110521,99.76
79138,110548,99.76
79140,110570,99.76
79147,110598,99.76
79127,110537,99.78
78958,109929,99.78
78840,109547,99.78
78872,109674,99.78
78954,109968,99.78
79026,110250,99.78
79055,110384,99.78
79083,110445,99.78
79093,110485,99.78
79100,110517,99.78
79118,110563,99.78
79119,110588,99.78
79120,110594,99.78
79010,110195,99.78
78845,109640,99.78
78847,109639,99.78
78914,109901,99.78
78991,110213,99.78
79042,110382,99.78
79059,110454,99.78
79079,110502,99.78
79080,110533,99.78
79101,110575,99.78
79104,110605,99.78
79115,110639,99.78
79085,110555,99.78
78934,110006,99.78
78878,109826,99.78
78929,110002,99.78
79000,110267,99.78
79038,110443,99.78
79055,110513,99.78
79064,110554,99.78
79068,110576,99.78
79071,110597,99.78
79081,110623,99.78
79089,110652,99.78
79077,110605,99.78
78926,110059,99.78
78819,109727,99.78
78848,109835,99.78
78918,110129,99.78
78977,110361,99.78
79015,110481,99.78
79031,110523,99.78
79037,110563,99.78
79044,110585,99.78
79051,110610,99.78
79058,110643,99.78
79047,110617,99.78
78895,110070,99.78
78753,109568,99.78
78758,109645,99.78
78839,109942,99.78
78929,110255,99.78
78973,110415,99.78
79003,110501,99.78
79018,110546,99.78
79027,110578,99.78
79032,110607,99.78
79039,110644,99.78
79040,110647,99.78
78943,110311,99.78
78773,109711,99.78
78753,109666,99.78
78822,109926,99.78
78916,110240,99.78
78964,110424,99.78
78987,110502,99.78
79004,110544,99.78
79017,110586,99.78
79015,110609,99.78
79024,110648,99.78
79034,110685,99.78
79010,110577,99.78
78851,110008,99.78
78784,109801,99.78
78823,109960,99.78
78890,110228,99.78
78941,110432,99.78
78963,110526,99.78
78976,110557,99.78
78970,110577,99.78
78971,110604,99.78
78971,110625,99.78
78979,110652,99.78
78971,110610,99.78
78807,110009,99.78
78680,109574,99.78
78684,109649,99.78
78756,109907,99.78
78815,110184,99.78
78867,110359,99.78
78898,110432,99.78
78911,110475,99.78
78912,110510,99.78
78919,110557,99.78
78948,110611,99.78
78960,110634,99.78
78814,110080,99.78
78624,109434,99.80
78613,109447,99.80
78711,109764,99.80
78815,110125,99.80
78883,110350,99.80
78908,110449,99.80
78921,110483,99.80
78932,110519,99.80
78933,110553,99.80
78953,110606,99.80
78974,110637,99.80
78915,110405,99.80
78700,109620,99.80
78600,109305,99.80
78645,109492,99.80
78719,109818,99.80
78790,110130,99.80
78831,110292,99.80
78859,110365,99.80
78868,110417,99.80
78888,110469,99.80
78909,110528,99.80
78923,110586,99.80
78913,110536,99.80
78713,109809,99.80
78553,109273,99.80
78595,109428,99.80
78695,109801,99.80
78786,110147,99.80
78843,110330,99.80
78859,110394,99.80
78873,110431,99.80
78886,110466,99.80
78890,110499,99.80
78900,110537,99.80
78903,110525,99.80
78724,109883,99.80
78507,109195,99.80
78518,109250,99.80
78614,109575,99.80
78718,109955,99.80
78784,110196,99.80
78815,110307,99.80
78821,110348,99.80
78836,110385,99.80
78843,110442,99.80
78864,110505,99.80
78864,110507,99.80
78677,109827,99.80
78437,109064,99.80
78456,109096,99.80
78545,109415,99.80
78647,109795,99.80
78732,110103,99.80
78772,110237,99.80
78783,110292,99.80
78791,110340,99.80
78807,110402,99.80
78828,110457,99.80
78833,110485,99.80
78681,109906,99.80
78399,108982,99.80
78394,108983,99.80
78484,109282,99.80
78599,109681,99.80
78687,110021,99.80
78735,110190,99.80
78754,110288,99.80
78778,110340,99.80
78796,110401,99.80
78809,110460,99.80
78828,110518,99.80
78787,110322,99.80
78518,109423,99.80
78400,109064,99.80
78476,109314,99.80
78593,109722,99.80
78688,110082,99.80
78739,110261,99.80
78769,110352,99.80
78777,110401,99.80
78796,110440,99.80
78806,110496,99.80
78824,110546,99.80
78831,110568,99.80
78734,110194,99.80
78527,109483,99.80
78509,109465,99.80
78607,109802,99.80
78697,110153,99.80
78753,110339,99.80
78785,110434,99.80
78801,110480,99.80
78806,110519,99.80
78815,110559,99.80
78819,110598,99.80
78831,110621,99.80
78803,110530,99.80
78609,109872,99.80
78499,109501,99.80
78553,109706,99.77
78647,110068,99.77
78724,110332,99.77
78759,110439,99.77
78765,110499,99.77
78771,110530,99.77
78780,110563,99.77
78796,110601,99.77
78804,110645,99.77
78788,110610,99.77
78612,109953,99.77
78416,109336,99.77
78463,109486,99.77
78557,109844,99.77
78648,110194,99.77
78701,110383,99.77
78723,110452,99.77
78729,110495,99.77
78735,110533,99.77
78750,110580,99.77
78759,110629,99.77
78770,110636,99.77
78626,110146,99.77
78406,109365,99.77
78396,109384,99.77
78494,109723,99.77
78601,110110,99.77
78660,110348,99.77
78692,110455,99.77
78705,110503,99.77
78722,110557,99.77
78731,110592,99.77
78744,110634,99.77
78747,110676,99.77
78687,110470,99.77
78466,109649,99.77
78373,109368,99.77
78456,109645,99.77
78560,110025,99.77
78642,110332,99.77
78680,110465,99.77
78702,110529,99.77
78716,110576,99.77
78723,110613,99.77
78735,110652,99.77
78747,110698,99.77
78747,110704,99.77
78640,110284,99.77
78451,109643,99.77
78450,109664,99.77
78534,109983,99.77
78632,110326,99.77
78672,110488,99.77
78696,110565,99.77
78706,110614,99.77
78719,110656,99.77
78739,110699,99.77
78734,110725,99.77
78753,110755,99.77
78733,110696,99.77
78575,110121,99.77
78501,109865,99.77
78555,110066,99.77
78629,110378,99.77
78696,110571,99.77
78716,110664,99.77
78724,110696,99.77
78734,110730,99.77
78740,110761,99.77
78758,110780,99.77
78753,110814,99.77
78747,110804,99.77
78628,110373,99.77
78488,109883,99.77
78500,109960,99.77
78578,110268,99.77
78654,110519,99.77
78683,110642,99.77
78694,110683,99.77
78703,110712,99.77
78708,110737,99.77
78726,110773,99.77
78732,110810,99.77
78737,110806,99.77
78604,110335,99.77
78415,109665,99.77
78414,109688,99.77
78503,110017,99.77
78586,110355,99.77
78637,110546,99.77
78655,110604,99.77
78666,110640,99.77
78676,110668,99.77
78685,110703,99.77
78698,110753,99.77
78695,110768,99.77
78568,110279,99.77
78314,109400,99.77
78295,109359,99.77
78378,109678,99.77
78493,110057,99.79
78565,110336,99.79
78595,110454,99.79
78600,110500,99.79
78604,110522,99.79
78624,110573,99.79
78638,110641,99.79
78652,110694,99.79
78552,110322,99.79
78258,109297,99.79
78214,109138,99.79
78298,109427,99.79
78407,109815,99.79
78502,110167,99.79
78558,110353,99.79
78575,110421,99.79
78586,110457,99.79
78597,110511,99.79
78620,110590,99.79
78639,110651,99.79
78625,110620,99.79
78409,109795,99.79
78187,109093,99.79
78235,109249,99.79
78352,109638,99.79
78468,110052,99.79
78536,110308,99.79
78565,110414,99.79
78574,110437,99.79
78581,110472,99.79
78597,110537,99.79
78616,110609,99.79
78638,110664,99.79
78596,110512,99.79
78355,109640,99.79
78239,109272,99.79
78313,109557,99.79
78435,109973,99.79
78524,110291,99.79
78558,110433,99.79
78572,110488,99.79
78590,110509,99.79
78593,110554,99.79
78611,110608,99.79
78626,110658,99.79
78624,110651,99.79
78454,110042,99.79
78232,109297,99.79
78255,109378,99.79
78363,109765,99.79
78466,110165,99.79
78521,110363,99.79
78549,110443,99.79
78544,110443,99.79
78556,110471,99.79
78571,110538,99.79
78590,110596,99.79
78596,110637,99.79
78448,110071,99.79
78157,109107,99.79
78145,109094,99.79
78241,109434,99.79
78364,109854,99.79
78435,110171,99.79
78475,110293,99.79
78485,110321,99.79
78496,110350,99.79
78508,110417,99.79
78528,110491,99.79
78544,110557,99.79
78420,110114,99.79
78086,108977,99.79
78040,108837,99.79
78111,109096,99.79
78231,109486,99.79
78332,109876,99.79
78395,110100,99.79
78417,110165,99.79
78419,110200,99.79
78433,110255,99.79
78462,110359,99.79
78494,110458,99.79
78475,110348,99.79
78154,109244,99.79
77972,108703,99.79
78011,108830,99.79
78120,109159,99.79
78232,109587,99.79
78331,109925,99.79
78366,110078,99.79
78386,110124,99.79
78402,110186,99.79
78429,110261,99.79
78457,110376,99.79
78475,110475,99.79
78425,110259,99.79
78074,109044,99.79
77966,108723,99.79
78045,108961,99.79
78161,109381,99.79
78290,109828,99.74
78366,110098,99.74
78390,110192,99.74
78401,110223,99.74
78416,110280,99.74
78444,110365,99.74
78467,110465,99.74
78490,110548,99.74
78442,110390,99.74
78156,109366,99.74
78017,108920,99.74
78106,109211,99.74
78247,109681,99.74
78355,110107,99.74
78408,110282,99.74
78435,110352,99.74
78435,110380,99.74
78450,110428,99.74
78461,110491,99.74
78481,110558,99.74
78502,110609,99.74
78426,110367,99.74
78133,109344,99.74
78048,109062,99.74
78146,109406,99.74
78271,109850,99.74
78359,110187,99.74
78401,110330,99.74
78406,110363,99.74
78416,110387,99.74
78421,110429,99.74
78435,110490,99.74
78452,110549,99.74
78453,110569,99.74
78245,109801,99.74
77975,108915,99.74
78003,109017,99.74
78119,109410,99.74
78240,109858,99.74
78322,110171,99.74
78360,110289,99.74
78368,110310,99.74
78371,110336,99.74
78387,110396,99.74
78399,110465,99.74
78421,110544,99.74
78365,110342,99.74
78032,109160,99.74
77908,108791,99.74
77974,109030,99.74
78100,109442,99.74
78216,109868,99.74
78288,110136,99.74
78326,110250,99.74
78335,110289,99.74
78344,110340,99.74
78362,110413,99.74
78383,110501,99.74
78399,110577,99.74
78313,110233,99.74
77965,109042,99.74
77910,108868,99.74
78006,109181,99.74
78133,109618,99.74
78246,110033,99.74
78310,110267,99.74
78337,110344,99.74
78349,110385,99.74
78361,110442,99.74
78387,110511,99.74
78408,110579,99.74
78425,110643,99.74
78357,110413,99.74
78068,109355,99.74
77957,109031,99.74
78040,109361,99.74
78181,109829,99.74
78289,110198,99.74
78334,110372,99.74
78352,110438,99.74
78364,110473,99.74
78377,110518,99.74
78394,110581,99.74
78410,110638,99.74
78421,110680,99.74
78369,110496,99.74
78137,109640,99.74
78039,109364,99.74
78137,109692,99.74
78256,110117,99.74
78330,110388,99.74
78359,110487,99.74
78374,110535,99.74
78379,110554,99.74
78388,110596,99.74
78400,110646,99.74
78415,110685,99.74
78416,110705,99.74
78293,110257,99.74
78042,109386,99.74
78028,109371,99.74
78135,109756,99.74
78245,110160,99.74
78310,110392,99.74
78337,110484,99.74
78356,110523,99.74
78353,110555,99.74
78371,110598,99.74
78375,110656,99.74
78388,110695,99.74
78367,110593,99.74
78109,109706,99.74
77957,109199,99.74
78032,109455,99.74
78147,109884,99.74
78257,110264,99.74
78304,110446,99.74
78327,110516,99.74
78338,110551,99.74
78348,110593,99.74
78361,110649,99.74
78376,110686,99.74
78382,110740,99.74
78300,110413,99.74
78003,109355,99.74
77948,109189,99.74
78041,109527,99.74
78161,109954,99.74
78251,110293,99.74
78293,110447,99.74
78305,110511,99.74
78325,110543,99.74
78334,110589,99.74
78355,110652,99.74
78367,110698,99.74
78376,110746,99.74
78270,110343,99.74
77987,109351,99.74
77954,109271,99.74
78065,109656,99.74
78180,110076,99.74
78258,110371,99.74
78298,110486,99.74
78310,110537,99.74
78329,110575,99.74
78333,110615,99.74
78342,110671,99.74
78359,110726,99.74
78375,110757,99.74
78315,110545,99.74
78073,109676,99.74
77996,109444,99.74
78085,109784,99.74
78206,110188,99.74
78276,110445,99.74
78308,110554,99.74
78329,110611,99.74
78332,110635,99.74
78346,110680,99.74
78364,110717,99.74
78365,110761,99.74
78379,110805,99.74
78324,110603,99.74
78110,109829,99.74
78039,109598,99.74
78122,109909,99.74
78216,110284,99.74
78278,110509,99.74
78303,110596,99.74
78323,110628,99.74
78324,110663,99.74
78336,110693,99.74
78346,110737,99.74
78356,110780,99.74
78360,110792,99.74
78223,110301,99.74
77975,109449,99.74
77981,109472,99.74
78080,109829,99.74
78170,110205,99.74
78241,110426,99.74
78266,110516,99.74
78271,110549,99.74
78283,110579,99.74
78299,110633,99.74
78315,110696,99.74
78327,110739,99.74
78302,110678,99.74
78057,109761,99.74
77844,109095,99.74
77903,109271,99.74
78013,109666,99.74
78120,110064,99.74
78180,110308,99.74
78212,110418,99.74
78214,110453,99.74
78229,110487,99.74
78248,110547,99.74
78271,110639,99.74
78291,110702,99.74
78246,110512,99.78
77942,109450,99.78
77803,108995,99.78
77878,109245,99.78
77986,109658,99.78
78097,110047,99.78
78171,110302,99.78
78207,110411,99.78
78211,110470,99.78
78234,110541,99.78
78265,110618,99.78
78285,110682,99.78
78291,110733,99.78
78276,110683,99.78
78055,109859,99.78
77837,109144,99.78
77880,109309,99.78
77994,109700,99.78
78100,110107,99.78
78164,110343,99.78
78191,110416,99.78
78193,110436,99.78
78198,110479,99.78
78215,110542,99.78
78240,110616,99.78
78256,110682,99.78
78256,110687,99.78
78044,109906,99.78
77813,109110,99.78
77844,109250,99.78
77962,109649,99.78
78073,110057,99.78
78139,110301,99.78
78173,110385,99.78
78171,110400,99.78
78179,110442,99.78
78197,110519,99.78
78218,110590,99.78
78234,110660,99.78
78218,110599,99.78
77967,109677,99.78
77764,109009,99.78
77816,109206,99.78
77924,109611,99.78
78038,110017,99.78
