65142,65176
79623,97973
79545,108862
79544,108785
79527,108714
79497,108657
79463,108600
79445,108580
79425,108555
79433,108591
79406,108550
79394,108530
79399,108562
79410,108587
79420,108616
79457,108711
79454,108721
79454,108748
79462,108758
79452,108776
79451,108799
79484,108888
79518,108955
79550,109024
79553,109060
79556,109104
79555,109140
79567,109182
79562,109117
79474,108878
79424,108742
79428,108745
79447,108767
79457,108793
79462,108818
79479,108861
79469,108853
79463,108860
79455,108859
79456,108880
79463,108896
79466,108927
79478,108980
79491,109018
79530,109119
79589,109226
79621,109297
79621,109305
79624,109333
79606,109341
79601,109353
79606,109384
79639,109457
79617,109369
79526,109135
79476,109000
79455,108943
79450,108924
79437,108903
79446,108920
79454,108959
79453,108942
79418,108899
79419,108901
79436,108950
79441,108962
79458,109001
79460,109028
79449,109034
79464,109075
79472,109115
79476,109120
79442,109075
79423,109053
79420,109056
79381,109024
79393,109065
79408,109118
79420,109120
79366,108981
79289,108788
79234,108644
79205,108546
79173,108480
79149,108412
79132,108394
79131,108385
79142,108405
79145,108399
79094,108326
79093,108324
79093,108323
79070,108296
79069,108311
79067,108316
79054,108313
79075,108364
79070,108370
79074,108396
79110,108482
79135,108525
79144,108577
79181,108645
79177,108673
79184,108711
79157,108642
79081,108421
79012,108249
79002,108196
78986,108153
78986,108150
78988,108167
78988,108163
79005,108201
79010,108202
79026,108220
79034,108262
79058,108310
79060,108337
79080,108384
79084,108416
79099,108448
79094,108454
79106,108474
79123,108522
79130,108551
79151,108606
79168,108659
79199,108724
79193,108726
79157,108632
79091,108448
79050,108308
79012,108202
78993,108140
78972,108084
78965,108066
78966,108079
78949,108028
78940,108002
78940,107996
78950,108023
78970,108063
78964,108067
78967,108082
78977,108102
78978,108118
79004,108185
79021,108215
79021,108240
79045,108305
79073,108371
79100,108419
79108,108475
79127,108518
79112,108493
79078,108383
79028,108222
79002,108110
78963,107998
78952,107954
78950,107932
78968,107962
78972,107972
78945,107935
78948,107926
78936,107900
78933,107898
78956,107952
78967,107999
78970,108011
78991,108071
79027,108144
79037,108184
79047,108220
79063,108275
79064,108279
79067,108309
79092,108373
79128,108455
79143,108507
79147,108537
79157,108567
79126,108438
79090,108310
79068,108224
79036,108147
79028,108108
79010,108071
78999,108063
79010,108089
79008,108078
79000,108061
79008,108100
79037,108154
79058,108201
79069,108248
79089,108288
79097,108324
79097,108348
79111,108392
79123,108431
79144,108486
79169,108549
79204,108611
79204,108643
79219,108703
79238,108763
79247,108806
79226,108717
79183,108582
79172,108502
79158,108453
79151,108424
79142,108410
79156,108434
79158,108459
79169,108464
79159,108447
79170,108474
79182,108515
79201,108551
79216,108605
79234,108640
79232,108666
79228,108677
79262,108731
79271,108777
79281,108809
79301,108862
79314,108908
79316,108928
79339,108971
79360,109036
79368,109073
79344,108984
79293,108816
79255,108679
79231,108611
79213,108553
79186,108493
79178,108470
79181,108477
79174,108465
79179,108463
79172,108457
79170,108456
79173,108471
79185,108518
79196,108544
79201,108562
79200,108584
79203,108599
79226,108650
79238,108697
79252,108721
79262,108755
79264,108794
79279,108834
79289,108883
79299,108919
79313,108969
79323,108978
79269,108839
79210,108633
79154,108487
79138,108405
79106,108319
79076,108251
79075,108229
79062,108222
79053,108204
79059,108203
79055,108195
79058,108204
79058,108229
79058,108246
79077,108287
79090,108333
79089,108340
79093,108389
79122,108443
79130,108468
79135,108506
79148,108551
79166,108600
79165,108630
79186,108691
79210,108745
79219,108794
79246,108856
79246,108881
79207,108758
79165,108594
79137,108507
79114,108449
79124,108460
79115,108445
79117,108466
79132,108510
79139,108525
79135,108506
79138,108529
79153,108567
79151,108592
79169,108640
79188,108702
79185,108712
79192,108732
79199,108773
79217,108808
79224,108842
79248,108902
79260,108946
79264,108984
79284,109026
79302,109090
79332,109153
79321,109151
79270,109003
79220,108819
79182,108709
79170,108664
79163,108626
79148,108592
79151,108616
79150,108627
79144,108617
79130,108582
79128,108571
79130,108588
79140,108610
79142,108632
79148,108653
79154,108691
79157,108703
79163,108746
79175,108772
79185,108809
79199,108848
79216,108890
79229,108934
79230,108939
79242,108986
79249,109038
79225,108949
79165,108770
79127,108627
79080,108497
79059,108431
79039,108381
79023,108336
79021,108330
79009,108318
79001,108290
78992,108262
78989,108267
79004,108299
79013,108326
79005,108325
79019,108374
79032,108410
79019,108415
79029,108442
79036,108474
79054,108522
79076,108578
79099,108656
79102,108675
79115,108716
79131,108770
79161,108845
79154,108823
79093,108632
79024,108421
78972,108291
78949,108208
78926,108146
78917,108118
78915,108119
78909,108118
78907,108103
78899,108099
78902,108099
78913,108142
78932,108184
78946,108225
78963,108267
78979,108313
78990,108361
79015,108415
79027,108454
79035,108478
79054,108538
79074,108595
79084,108638
79098,108672
79117,108745
79137,108783
79109,108721
79062,108552
79015,108396
78991,108320
78974,108278
78965,108261
78969,108274
78974,108284
78977,108272
78961,108250
78958,108247
78962,108276
78960,108300
78975,108324
78996,108367
78999,108401
79009,108421
79019,108457
79031,108488
79038,108522
79047,108541
79053,108586
79059,108605
79074,108658
79094,108706
79101,108726
79061,108608
78988,108402
78947,108261
78921,108167
78895,108105
78873,108042
78865,108027
78873,108041
78873,108033
78864,107999
78865,108009
78859,108008
78867,108036
78870,108061
78878,108077
78898,108118
78903,108153
78919,108178
78920,108206
78938,108241
78944,108276
78963,108319
78971,108361
78982,108397
78997,108434
79007,108477
79005,108503
78979,108410
78930,108226
78865,108033
78841,107930
78808,107848
78770,107750
78753,107705
78758,107729
78763,107720
78753,107693
78745,107675
78768,107718
78769,107731
78773,107766
78797,107798
78816,107859
78822,107893
78831,107938
78846,107975
78858,108020
78882,108072
78902,108132
78920,108205
78946,108263
78969,108333
78989,108397
79008,108466
79034,108541
79052,108570
79000,108395
78941,108210
78912,108108
78909,108083
78911,108081
78909,108097
78934,108146
78948,108167
78933,108150
78946,108161
78952,108181
78962,108220
78984,108277
78990,108306
79002,108353
79022,108396
79034,108426
79042,108466
79068,108520
79076,108562
79087,108599
79099,108648
79121,108690
79128,108729
79146,108771
79150,108810
79119,108721
79056,108518
78995,108325
78978,108232
78958,108169
78932,108112
78937,108096
78937,108114
78932,108116
78945,108138
78960,108148
78970,108185
78981,108207
78992,108249
78992,108264
79001,108283
78994,108300
79023,108347
79027,108378
79026,108400
79029,108428
79044,108467
79049,108486
79052,108525
79085,108595
79094,108633
79092,108665
79073,108630
79001,108395
78929,108168
78887,108038
78841,107906
78814,107825
78794,107754
78781,107722
78768,107717
78766,107688
78756,107666
78749,107658
78755,107682
78769,107699
78765,107727
78781,107771
78792,107802
78818,107868
78825,107900
78847,107949
78861,107993
78876,108051
78904,108117
78925,108188
78947,108245
78962,108310
78982,108382
79006,108446
79012,108491
78963,108307
78907,108089
78862,107953
78843,107884
78825,107834
78812,107802
78826,107827
78821,107849
78845,107869
78837,107868
78851,107892
78868,107941
78870,107993
78906,108054
78928,108116
78957,108183
78958,108215
78974,108260
79000,108307
79008,108361
79024,108413
79041,108460
79056,108494
79066,108555
79095,108622
79112,108694
79135,108724
79080,108546
79012,108328
78963,108183
78935,108114
78921,108040
78909,108003
78908,108028
78916,108032
78902,108002
78891,107973
78907,108008
78913,108028
78924,108068
78940,108115
78952,108155
78952,108173
78963,108211
78970,108237
78992,108278
78997,108321
79016,108368
79027,108417
79050,108475
79054,108521
79071,108563
79071,108581
79021,108436
78949,108188
