0,0
16454,16454
18821,16454
14120,16454
11248,14120
9444,14120
8177,11248
7162,11248
6375,9444
5725,8177
5201,7162
4747,6375
4343,5725
3994,5201
3694,4747
3457,4343
3203,3994
2884,3694
2625,3457
2492,3203
2393,2884
2328,2625
2221,2492
2103,2393
1954,2328
1848,2221
1775,2103
1734,1954
1694,1848
1646,1775
1608,1734
1546,1694
1504,1646
1442,1608
1376,1546
1199,1504
797,1442
414,1376
421,1199
483,797
561,561
638,561
664,561
653,561
631,631
640,638
652,640
646,646
668,652
677,652
690,652
699,668
729,677
723,690
554,690
30,690
-182,690
-130,554
-40,30
68,30
186,30
242,30
231,68
213,186
244,213
285,231
333,242
391,244
430,285
458,333
471,391
484,430
418,430
-49,430
-334,430
-339,418
-249,-49
-164,-164
-14,-164
92,-164
104,-164
75,-14
84,75
138,84
218,92
273,104
321,138
358,218
393,273
408,321
401,358
90,358
-365,358
-452,358
-396,90
-319,-319
-226,-319
-118,-319
-104,-319
-152,-226
-147,-152
-82,-147
1,-118
94,-104
174,-82
223,1
264,94
285,174
307,223
298,264
-66,264
-466,264
-567,264
-532,-66
-468,-466
-358,-466
-223,-466
-184,-466
-209,-358
-190,-223
-129,-209
-43,-190
55,-184
143,-129
198,-43
241,55
270,143
311,198
334,241
228,241
-287,241
-494,241
-483,228
-414,-287
-312,-312
-166,-312
-93,-312
-127,-312
-141,-166
-98,-141
-9,-127
71,-98
157,-93
225,-9
266,71
297,157
327,225
352,266
337,297
-4,297
-373,297
-436,297
-358,-4
-242,-242
-104,-242
-9,-242
-22,-242
-65,-104
-19,-65
43,-22
124,-19
196,-9
271,43
304,124
344,196
378,271
388,304
407,344
247,344
-266,344
-446,344
-407,247
-331,-266
-228,-266
-105,-266
-50,-266
-80,-228
-80,-105
-33,-80
38,-80
104,-50
183,-33
245,38
290,104
312,183
344,245
357,290
360,312
100,312
-326,312
-467,312
-444,100
-373,-326
-269,-326
-146,-326
-115,-326
-144,-269
-151,-151
-87,-146
-5,-144
80,-115
157,-87
233,-5
276,80
317,157
345,233
371,276
407,317
379,345
-75,345
-390,345
-429,345
-362,-75
-289,-289
-153,-289
-62,-289
-68,-289
-102,-153
-67,-102
14,-68
104,-67
196,-62
285,14
332,104
366,196
386,285
408,332
423,366
446,386
378,386
-129,386
-385,386
-374,378
-275,-129
-147,-147
3,-147
43,-147
-29,-147
-56,-56
-11,-29
75,-11
157,3
223,43
271,75
305,157
332,223
361,271
380,305
390,332
260,332
-250,332
-463,332
-449,260
-363,-250
-255,-255
-126,-255
-93,-255
-149,-255
-168,-168
-131,-149
-40,-131
41,-126
116,-93
173,-40
222,41
243,116
270,173
303,222
315,243
87,243
-415,243
-582,243
-567,87
-508,-415
-409,-415
-281,-415
-230,-415
-279,-409
-277,-281
-213,-279
-136,-277
-52,-230
27,-213
96,-136
143,-52
187,27
220,96
249,143
281,187
151,187
-380,187
-599,187
-614,151
-567,-380
-473,-473
-330,-473
-265,-473
-296,-473
-292,-330
-225,-296
-134,-292
-33,-265
70,-225
142,-134
194,-33
232,70
274,142
320,194
347,232
363,274
20,274
-414,274
-548,274
-503,20
-418,-414
-286,-414
-158,-414
-157,-414
-196,-286
-165,-196
-81,-165
31,-158
124,-157
203,-81
267,31
301,124
335,203
371,267
414,301
442,335
388,371
-87,371
-380,371
-383,371
-305,-87
-161,-161
-18,-161
24,-161
-42,-161
-66,-66
-16,-42
78,-18
158,-16
233,24
287,78
319,158
346,233
369,287
394,319
419,346
291,346
-244,346
-446,346
-453,291
-374,-244
-240,-244
-112,-244
-86,-244
-150,-240
-149,-150
-90,-149
4,-112
102,-90
181,-86
245,4
284,102
323,181
341,245
374,284
370,323
62,323
-432,323
-575,323
-540,62
-461,-432
-350,-432
-218,-432
-207,-432
-230,-350
-231,-231
-167,-230
-54,-218
43,-207
141,-167
201,-54
217,43
228,141
254,201
286,217
307,228
40,228
-446,228
-596,228
-576,40
-508,-446
-368,-446
-210,-446
-188,-446
-234,-368
-223,-234
-153,-223
-56,-210
66,-188
169,-153
244,-56
293,66
349,169
381,244
406,293
292,293
-249,293
-502,293
-491,292
-406,-249
-285,-285
-141,-285
-96,-285
-156,-285
-174,-174
-102,-156
17,-141
122,-102
207,-96
258,17
308,122
348,207
387,258
400,308
200,308
-331,308
-481,308
-443,200
-317,-317
-147,-317
-38,-317
-64,-317
-135,-147
-116,-135
-38,-116
49,-64
130,-38
209,-38
269,49
300,130
327,209
277,269
-166,269
-513,269
-596,269
-563,-166
-496,-496
-346,-496
-270,-496
-297,-496
-307,-346
-250,-307
-160,-297
-51,-270
24,-250
99,-160
162,-51
226,24
246,99
-110,99
-558,99
-728,99
-747,-110
-695,-558
-573,-573
-417,-573
-345,-573
-347,-573
-307,-417
-212,-347
-94,-345
-3,-307
72,-212
135,-94
181,-3
224,72
237,135
-118,135
-555,135
-728,135
-759,-118
-737,-555
-627,-627
-475,-627
-425,-627
-445,-627
-405,-475
-320,-445
-200,-425
-76,-405
24,-320
97,-200
147,-76
189,24
247,97
304,147
269,189
-236,189
-579,189
-693,189
-691,-236
-641,-579
-482,-579
-381,-579
-381,-579
-385,-482
-334,-385
-223,-381
-89,-381
35,-334
139,-223
202,-89
261,35
299,139
350,202
389,261
400,299
55,299
-424,299
-589,299
-584,55
-512,-424
-361,-424
-228,-424
-252,-424
-298,-361
-256,-298
-157,-256
-36,-252
67,-228
159,-157
224,-36
269,67
318,159
360,224
397,269
340,318
-190,318
-541,318
-666,318
-667,-190
-615,-541
-451,-541
-352,-541
-355,-541
-369,-451
-309,-369
-200,-355
-104,-352
-1,-309
88,-200
155,-104
214,-1
281,88
360,155
418,214
470,281
290,290
-307,290
-601,290
-669,290
-672,-307
-605,-601
-431,-601
-332,-601
-334,-601
-320,-431
-242,-334
-124,-332
9,-320
116,-242
213,-124
281,9
330,116
366,213
419,281
469,330
530,366
548,419
189,419
-362,419
-550,419
-563,189
-504,-362
-375,-375
-220,-375
-171,-375
-188,-375
-159,-220
-66,-188
54,-171
174,-159
285,-66
369,54
415,174
462,285
488,369
527,415
567,462
575,488
534,527
80,527
-383,527
-460,527
-392,80
-301,-301
-152,-301
-30,-301
-33,-301
-8,-152
94,-33
213,-30
325,-8
413,94
492,213
553,325
602,413
639,492
642,553
647,602
461,602
-124,602
-321,602
-253,461
-127,-124
55,-124
206,-124
238,-124
212,55
210,206
266,210
340,212
399,238
443,266
479,340
527,399
561,443
592,479
486,486
-107,486
-425,486
-455,486
-392,-107
-286,-286
-130,-286
-58,-286
-95,-286
-108,-130
-49,-108
57,-95
161,-58
244,-49
315,57
359,161
404,244
