0,0
16475,16475
24547,16475
18357,18357
14775,16475
12374,16475
10669,14775
9383,14775
8395,12374
7544,10669
6477,9383
5231,8395
4307,7544
3850,6477
3620,5231
3473,4307
3363,3850
3221,3620
3041,3473
2902,3363
2829,3221
2816,3041
2847,2902
2861,2861
2845,2847
2795,2845
2725,2829
2680,2816
2627,2795
2320,2725
1575,2680
862,2627
575,2320
560,1575
648,862
785,785
870,785
878,785
875,785
895,870
968,875
1057,878
1175,895
1272,968
1344,1057
1392,1175
1446,1272
1507,1344
1479,1392
1037,1392
332,1392
-93,1392
-128,1037
-4,332
159,159
308,159
391,159
426,159
456,308
531,391
660,426
831,456
980,531
1098,660
1191,831
1273,980
1370,1098
1411,1191
1183,1191
595,1191
94,1191
-49,1183
58,595
246,246
417,246
485,246
480,246
473,417
520,473
607,480
729,485
812,520
895,607
941,729
998,812
1029,895
893,895
357,895
-219,895
-492,893
-476,357
-351,-219
-186,-219
-79,-219
-78,-219
-90,-186
-55,-90
23,-79
163,-78
300,-55
419,23
498,163
570,300
650,419
532,498
-66,498
-716,498
-1037,498
-1037,-66
-925,-716
-768,-768
-612,-768
-526,-768
-480,-768
-418,-612
-295,-526
-145,-480
28,-418
192,-295
309,-145
418,28
493,192
506,309
198,309
-447,309
-886,309
-985,198
-894,-447
-766,-766
-600,-766
-474,-766
-414,-766
-357,-600
-272,-474
-149,-414
9,-357
163,-272
299,-149
404,9
521,163
620,299
607,404
185,404
-426,404
-769,404
-809,185
-685,-426
-499,-499
-322,-499
-212,-499
-145,-499
-74,-322
46,-212
181,-145
338,-74
492,46
618,181
691,338
790,492
874,618
879,691
518,691
-72,691
-481,691
-552,518
-428,-72
-270,-270
-124,-270
-30,-270
3,-270
53,-124
137,-30
263,3
415,53
541,137
669,263
765,415
862,541
949,669
823,765
352,765
-135,765
-372,765
-362,352
-249,-135
-111,-135
-46,-135
-44,-135
-42,-111
-1,-46
96,-44
215,-42
334,-1
430,96
516,215
594,334
668,430
530,516
61,516
-417,516
-631,516
-617,61
-515,-417
-378,-417
-272,-417
-216,-417
-183,-378
-144,-272
-58,-216
53,-183
185,-144
292,-58
373,53
459,185
540,292
541,373
226,373
-266,373
-595,373
-655,226
-593,-266
-505,-505
-370,-505
-287,-505
-242,-505
-196,-370
-120,-287
-12,-242
113,-196
233,-120
336,-12
413,113
495,233
572,336
562,413
219,413
-253,413
-557,413
-616,219
-549,-253
-455,-455
-338,-455
-265,-455
-221,-455
-168,-338
-94,-265
27,-221
154,-168
293,-94
405,27
495,154
573,293
655,405
730,495
577,573
165,573
-227,573
-386,573
-375,165
-276,-227
-149,-227
-81,-227
-45,-227
-15,-149
51,-81
136,-45
250,-15
376,51
495,136
574,250
647,376
727,495
791,574
656,647
260,647
-123,647
-305,647
-291,260
-169,-123
-46,-123
37,-123
64,-123
73,-46
125,37
195,64
292,73
390,125
472,195
539,292
605,390
658,472
572,539
207,539
-255,539
-497,539
-505,207
-419,-255
-305,-305
-225,-305
-192,-305
-176,-305
-134,-225
-57,-192
57,-176
163,-134
265,-57
346,57
424,163
479,265
397,346
-22,346
-489,346
-712,346
-753,-22
-686,-489
-579,-579
-468,-579
-409,-579
-365,-579
-322,-468
-239,-409
-123,-365
1,-322
111,-239
204,-123
292,1
380,111
439,204
246,246
-204,246
-561,246
-681,246
-652,-204
-573,-561
-460,-561
-372,-561
-310,-561
-251,-460
-182,-372
-78,-310
62,-251
205,-182
324,-78
413,62
512,205
602,324
669,413
599,512
221,512
-203,512
-406,512
-409,221
-331,-203
-219,-219
-113,-219
-51,-219
-6,-219
40,-113
123,-51
231,-6
338,40
452,123
553,231
628,338
705,452
781,553
854,628
821,705
507,705
141,705
-63,705
-90,507
-31,141
36,36
74,36
84,36
109,36
160,74
216,84
316,109
421,160
522,216
603,316
651,421
723,522
769,603
684,651
345,651
-19,651
-203,651
-211,345
-134,-19
-34,-34
18,-34
13,-34
-7,-34
7,-7
62,7
134,13
217,18
296,62
359,134
420,217
493,296
511,359
220,359
-268,359
-609,359
-709,220
-663,-268
-555,-555
-452,-555
-361,-555
-327,-555
-312,-452
-252,-361
-160,-327
-45,-312
75,-252
183,-160
265,-45
359,75
458,183
414,265
-18,265
-529,265
-799,265
-816,-18
-720,-529
-594,-594
-464,-594
-382,-594
-329,-594
-256,-464
-155,-382
-28,-329
118,-256
251,-155
361,-28
451,118
549,251
615,361
455,451
-47,451
-504,451
-659,451
-582,-47
-435,-435
-266,-435
-153,-435
-107,-435
-84,-266
-32,-153
59,-107
167,-84
310,-32
411,59
513,167
591,310
667,411
702,513
426,513
-130,513
-531,513
-612,426
-521,-130
-360,-360
-191,-360
-89,-360
-48,-360
-7,-191
63,-89
163,-48
286,-7
415,63
514,163
596,286
691,415
754,514
733,596
361,596
-149,596
-426,596
-425,361
-272,-149
-97,-149
20,-149
61,-149
67,-97
111,20
194,61
306,67
438,111
557,194
655,306
743,438
812,557
753,655
358,655
-142,655
-393,655
-365,358
-200,-142
-17,-142
93,-142
95,-142
81,-17
84,81
134,84
209,93
316,95
404,134
486,209
549,316
492,404
87,404
-491,404
-831,404
-836,87
-704,-491
-518,-518
-390,-518
-357,-518
-389,-518
-370,-390
-322,-389
-227,-370
-89,-357
35,-322
157,-227
266,-89
286,35
-105,35
-807,35
-1296,35
-1368,-105
-1271,-807
-1084,-1084
-905,-1084
-764,-1084
-684,-1084
-614,-905
-506,-764
-344,-684
-159,-614
3,-506
145,-344
262,-159
362,3
332,145
-145,145
-836,145
-1188,145
-1167,-145
-1016,-836
-819,-836
-625,-836
-525,-836
