0,0
16443,16443
17635,16443
13274,16443
10680,13274
8980,13274
7773,10680
6870,10680
6179,8980
5617,7773
5166,6870
4804,6179
4517,5617
4230,5166
3758,4804
3097,4517
2477,4230
2039,3758
1753,3097
1594,2477
1579,2039
1581,1753
1534,1594
1474,1581
1459,1579
1505,1534
1565,1534
1630,1534
1676,1534
1739,1565
1779,1630
1800,1676
1827,1739
1871,1779
1920,1800
1942,1827
1688,1827
1268,1827
910,1827
714,1688
618,1268
638,910
725,725
753,725
739,725
739,725
783,739
878,739
976,753
1072,783
1163,878
1232,976
1285,1072
1314,1163
1371,1232
1421,1285
1473,1314
1351,1351
937,1351
561,1351
303,1351
167,937
105,561
157,303
222,222
224,222
211,211
224,211
290,222
384,224
480,224
577,290
661,384
734,480
789,577
844,661
912,734
986,789
1061,844
997,912
594,912
151,912
-187,912
-391,594
-526,151
-554,-187
-463,-391
-401,-401
-385,-401
-366,-401
-287,-401
-192,-385
-72,-366
56,-287
169,-192
272,-72
367,56
448,169
530,272
626,367
705,448
806,530
870,626
593,626
131,626
-257,626
-509,593
-660,131
-725,-257
-652,-509
-555,-555
-518,-555
-504,-555
-452,-555
-361,-518
-221,-504
-93,-452
43,-361
157,-221
248,-93
334,43
425,157
519,248
613,334
703,425
808,519
895,613
824,703
359,703
-53,703
-302,703
-426,359
-466,-53
-419,-302
-311,-311
-284,-311
-282,-311
-246,-311
-169,-284
-51,-282
73,-246
200,-169
319,-51
412,73
481,200
564,319
635,412
720,481
795,564
899,635
980,720
752,752
252,752
-73,752
-228,752
-267,252
-261,-73
-151,-151
-88,-151
-106,-151
-112,-151
-74,-112
18,-106
138,-88
255,-74
369,18
459,138
539,255
597,369
645,459
716,539
800,597
902,645
887,716
393,716
-27,716
-302,716
-435,393
-508,-27
-492,-302
-397,-397
-342,-397
-353,-397
-338,-397
-286,-353
-186,-342
-72,-338
40,-286
153,-186
237,-72
319,40
380,153
457,237
525,319
619,380
714,457
712,525
251,525
-207,525
-518,525
-709,251
-822,-207
-846,-518
-755,-709
-683,-709
-670,-709
-646,-709
-567,-683
-456,-670
-320,-646
-189,-567
-65,-456
37,-320
129,-189
215,-65
304,37
397,129
491,215
592,304
696,397
758,491
355,491
-133,491
-483,491
-689,355
-799,-133
-826,-483
-748,-689
-677,-689
-664,-689
-668,-689
-594,-677
-486,-668
-349,-664
-215,-594
-81,-486
33,-349
142,-215
238,-81
338,33
440,142
551,238
653,338
774,440
880,551
786,653
239,653
-163,653
-382,653
-481,239
-489,-163
-415,-382
-306,-382
-293,-382
-297,-382
-272,-306
-188,-297
-72,-293
62,-272
179,-188
293,-72
383,62
458,179
532,293
609,383
688,458
806,532
899,609
749,688
222,688
-135,688
-314,688
-365,222
-351,-135
-242,-242
-168,-242
-198,-242
-227,-242
-198,-227
-111,-198
3,-198
117,-168
216,-111
306,3
378,117
438,216
496,306
564,378
661,438
759,496
752,564
272,564
-161,564
-434,564
-569,272
-641,-161
-645,-434
-546,-546
-485,-546
-506,-546
-493,-546
-440,-506
-336,-493
-219,-485
-94,-440
21,-336
112,-219
187,-94
262,21
339,112
420,187
520,262
619,339
592,420
140,420
-279,420
-538,420
-675,140
-744,-279
-731,-538
-632,-632
-585,-632
-592,-632
-570,-632
-502,-592
-392,-585
-274,-570
-147,-502
-33,-392
68,-274
148,-147
218,-33
292,68
381,148
484,218
585,292
688,381
558,484
67,484
-305,484
-512,484
-605,67
-648,-305
-589,-512
-487,-512
-472,-512
-468,-512
-439,-487
-370,-472
-258,-468
-139,-439
-34,-370
66,-258
147,-139
210,-34
284,66
365,147
443,210
536,284
629,365
721,443
550,536
74,536
-260,536
-416,536
-462,74
-440,-260
-344,-344
-285,-344
-310,-344
-317,-344
-277,-317
-194,-310
-91,-285
2,-277
106,-194
190,-91
259,2
320,106
373,190
448,259
528,320
628,373
688,448
374,448
-87,448
-418,448
-607,374
-708,-87
-742,-418
-656,-607
-589,-607
-588,-607
-586,-607
-536,-589
-448,-588
-321,-586
-188,-536
-74,-448
30,-321
113,-188
191,-74
279,30
366,113
462,191
568,279
680,366
673,462
218,462
